day,cycle,name,status,risk
22,89,Individual1186,L,0.9975212478233336
22,89,Individual3601,L,0.8646647167633873
22,89,Individual8533,L,0.8646647167633873
22,89,Individual986,L,0.9975212478233336
22,89,Individual105,Ip,0.6321205588285577
22,89,Individual190,L,0.9975212478233336
22,89,Individual5167,L,0.9975212478233336
22,89,Individual6652,L,0.9975212478233336
22,89,Individual85,L,0.9975212478233336
22,89,Individual1736,L,0.8646647167633873
22,89,Individual393,L,0.950212931632136
22,89,Individual5150,L,0.8646647167633873
22,89,Individual1284,L,0.8646647167633873
22,89,Individual1316,L,0.8646647167633873
22,89,Individual8301,L,0.3180923728035784
22,89,Individual3332,L,0.9975212478233336
22,89,Individual7085,L,0.8646647167633873
22,89,Individual2221,L,0.3180923728035784
22,89,Individual5817,L,0.9975212478233336
22,89,Individual1382,L,0.8646647167633873
22,89,Individual2509,L,0.8646647167633873
22,89,Individual439,S,0.8646647167633873
22,89,Individual9115,L,0.950212931632136
22,89,Individual4986,L,0.9975212478233336
22,90,Individual210,L,0.8646647167633873
22,90,Individual4654,L,0.9975212478233336
22,90,Individual3405,S,0.6321205588285577
22,90,Individual3070,L,0.9975212478233336
22,90,Individual209,L,0.9975212478233336
22,90,Individual666,L,0.8646647167633873
22,90,Individual548,L,0.8646647167633873
22,90,Individual7922,L,0.9975212478233336
22,90,Individual5448,L,0.9975212478233336
22,90,Individual157,L,0.8646647167633873
22,90,Individual812,L,0.9975212478233336
22,90,Individual3565,L,0.9975212478233336
22,90,Individual2526,L,0.8646647167633873
22,90,Individual7515,L,0.8646647167633873
22,90,Individual36,L,0.8646647167633873
22,90,Individual7264,S,0.6321205588285577
22,90,Individual811,S,0.8646647167633873
22,90,Individual3706,L,0.9975212478233336
22,90,Individual2947,L,0.9975212478233336
22,90,Individual3566,L,0.8646647167633873
22,90,Individual8720,L,0.9975212478233336
22,90,Individual1113,L,0.9975212478233336
22,90,Individual5723,L,0.9975212478233336
22,90,Individual1038,L,0.8646647167633873
22,90,Individual5157,L,0.9975212478233336
22,90,Individual3751,L,0.8646647167633873
22,90,Individual3319,L,0.9975212478233336
22,90,Individual4570,L,0.9975212478233336
22,90,Individual1395,L,0.9975212478233336
22,90,Individual2028,L,0.950212931632136
22,90,Individual7056,L,0.8646647167633873
22,90,Individual658,Ip,0.6321205588285577
22,90,Individual3841,L,0.8646647167633873
22,90,Individual6011,L,0.8646647167633873
22,90,Individual7799,L,0.3180923728035784
22,90,Individual6789,L,0.8646647167633873
22,90,Individual908,L,0.8646647167633873
22,90,Individual1719,Ip,0.9975212478233336
22,90,Individual7278,L,0.8646647167633873
22,90,Individual181,L,0.9975212478233336
22,90,Individual8807,L,0.8646647167633873
22,90,Individual1448,L,0.6321205588285577
22,90,Individual6204,L,0.9975212478233336
22,90,Individual7650,L,0.8646647167633873
22,90,Individual8396,L,0.9975212478233336
22,90,Individual9008,L,0.9975212478233336
22,90,Individual5286,S,0.8646647167633873
22,90,Individual975,L,0.6321205588285577
22,90,Individual6528,S,0.6321205588285577
22,90,Individual2917,S,0.8646647167633873
22,90,Individual6529,L,0.6321205588285577
22,90,Individual1527,L,0.8646647167633873
22,90,Individual7114,L,0.031471429479129766
22,90,Individual7066,L,0.950212931632136
22,90,Individual3599,L,0.950212931632136
22,90,Individual7584,L,0.950212931632136
22,90,Individual2813,L,0.8646647167633873
22,90,Individual2150,L,0.9975212478233336
22,90,Individual7842,L,0.9975212478233336
22,90,Individual3598,L,0.950212931632136
22,90,Individual8852,L,0.8646647167633873
22,90,Individual6283,L,0.8646647167633873
22,90,Individual590,L,0.9975212478233336
22,90,Individual2621,S,0.8646647167633873
22,90,Individual8099,S,0.6321205588285577
22,90,Individual3575,L,0.9975212478233336
22,90,Individual7786,L,0.950212931632136
22,90,Individual1232,S,0.11701964434787852
22,90,Individual3735,L,0.9975212478233336
22,90,Individual2157,L,0.9975212478233336
22,90,Individual2443,Ip,0.9975212478233336
22,90,Individual7372,L,0.9975212478233336
22,90,Individual6216,L,0.8646647167633873
22,90,Individual8460,L,0.9975212478233336
22,90,Individual6265,L,0.9975212478233336
22,90,Individual601,L,0.9975212478233336
22,90,Individual8608,L,0.950212931632136
22,90,Individual3857,L,0.8646647167633873
22,90,Individual8072,L,0.8646647167633873
22,90,Individual1851,L,0.950212931632136
22,90,Individual5715,L,0.9975212478233336
22,90,Individual8309,L,0.8646647167633873
22,90,Individual8967,L,0.8646647167633873
22,90,Individual340,L,0.9975212478233336
22,90,Individual4540,L,0.9975212478233336
22,90,Individual8734,L,0.9975212478233336
22,90,Individual3787,L,0.3180923728035784
22,90,Individual7694,L,0.8646647167633873
22,90,Individual713,L,0.950212931632136
22,90,Individual1545,L,0.6321205588285577
22,90,Individual8689,L,0.9975212478233336
22,90,Individual2797,L,0.9975212478233336
22,90,Individual6293,L,0.6321205588285577
22,90,Individual1021,L,0.950212931632136
22,90,Individual9,L,0.9975212478233336
22,90,Individual781,L,0.8646647167633873
22,90,Individual8719,L,0.9975212478233336
22,90,Individual2502,L,0.9975212478233336
22,90,Individual1974,L,0.9975212478233336
22,90,Individual2339,L,0.9975212478233336
22,90,Individual4895,L,0.9975212478233336
22,90,Individual6717,L,0.6321205588285577
22,90,Individual7152,L,0.8646647167633873
22,90,Individual7864,L,0.6321205588285577
22,90,Individual1798,L,0.9975212478233336
22,90,Individual2568,L,0.8646647167633873
22,90,Individual1577,L,0.950212931632136
22,90,Individual5920,L,0.9975212478233336
22,90,Individual2260,L,0.8646647167633873
22,90,Individual4818,L,0.950212931632136
22,90,Individual1671,L,0.9975212478233336
22,90,Individual4789,S,0.6321205588285577
22,90,Individual1627,L,0.8646647167633873
22,90,Individual1273,L,0.9975212478233336
22,90,Individual9138,L,0.950212931632136
22,90,Individual2368,L,0.6321205588285577
22,90,Individual8758,L,0.8646647167633873
22,90,Individual3024,L,0.9975212478233336
22,90,Individual4394,L,0.9975212478233336
22,90,Individual2195,L,0.8646647167633873
22,90,Individual6812,L,0.8646647167633873
22,90,Individual172,L,0.9975212478233336
22,90,Individual2830,L,0.950212931632136
22,90,Individual952,L,0.11701964434787852
22,90,Individual1026,L,0.8646647167633873
22,90,Individual109,L,0.9975212478233336
22,90,Individual7138,L,0.8646647167633873
22,90,Individual7797,L,0.8646647167633873
22,90,Individual7850,L,0.8646647167633873
22,90,Individual7849,L,0.950212931632136
22,90,Individual7355,L,0.9975212478233336
22,90,Individual5316,L,0.8646647167633873
22,90,Individual7296,L,0.9975212478233336
22,90,Individual4763,L,0.8646647167633873
22,90,Individual5269,L,0.8646647167633873
22,90,Individual5886,L,0.9975212478233336
22,90,Individual470,L,0.8646647167633873
22,90,Individual30,L,0.9975212478233336
22,90,Individual1645,L,0.9975212478233336
22,90,Individual6843,L,0.8646647167633873
22,90,Individual754,L,0.950212931632136
22,90,Individual7920,S,0.6321205588285577
22,90,Individual5669,L,0.9975212478233336
22,90,Individual2321,L,0.9975212478233336
22,90,Individual816,L,0.8646647167633873
22,90,Individual8912,L,0.950212931632136
22,90,Individual6847,S,0.6321205588285577
22,90,Individual411,L,0.9975212478233336
22,90,Individual5397,L,0.3180923728035784
22,90,Individual5436,L,0.9975212478233336
22,90,Individual2149,L,0.11701964434787852
22,90,Individual7313,L,0.9975212478233336
22,90,Individual4959,L,0.8646647167633873
22,90,Individual566,L,0.9975212478233336
22,90,Individual8524,L,0.950212931632136
22,90,Individual8743,L,0.9975212478233336
22,90,Individual10,L,0.6321205588285577
22,90,Individual3799,L,0.9975212478233336
22,90,Individual783,L,0.950212931632136
22,90,Individual7439,L,0.8646647167633873
22,90,Individual2387,S,0.6321205588285577
22,90,Individual7540,L,0.8646647167633873
22,90,Individual5072,L,0.950212931632136
22,90,Individual1565,L,0.9975212478233336
22,90,Individual6831,L,0.8646647167633873
22,90,Individual4057,L,0.6321205588285577
22,90,Individual6904,L,0.9975212478233336
22,90,Individual8386,L,0.9975212478233336
22,90,Individual3659,L,0.9975212478233336
22,90,Individual35,L,0.9975212478233336
22,90,Individual751,L,0.6321205588285577
22,90,Individual8470,L,0.8646647167633873
22,90,Individual9025,S,0.8646647167633873
22,90,Individual4611,L,0.950212931632136
22,90,Individual7806,L,0.8646647167633873
22,90,Individual460,L,0.8646647167633873
22,90,Individual6540,L,0.9975212478233336
22,90,Individual4694,L,0.950212931632136
22,90,Individual7151,L,0.9975212478233336
22,90,Individual3932,L,0.9975212478233336
22,90,Individual3767,L,0.9975212478233336
22,90,Individual1341,L,0.8646647167633873
22,90,Individual348,L,0.8646647167633873
22,90,Individual2118,S,0.8646647167633873
22,90,Individual141,L,0.9975212478233336
22,90,Individual6005,L,0.9975212478233336
22,90,Individual5279,L,0.8646647167633873
22,90,Individual1173,S,0.6321205588285577
22,90,Individual8478,L,0.8646647167633873
22,90,Individual4673,L,0.9975212478233336
22,90,Individual4533,L,0.9975212478233336
22,90,Individual5480,L,0.6321205588285577
22,90,Individual841,L,0.950212931632136
22,90,Individual6695,L,0.9975212478233336
22,90,Individual7,L,0.8646647167633873
22,90,Individual84,L,0.3180923728035784
22,90,Individual2676,L,0.8646647167633873
22,90,Individual5353,L,0.950212931632136
22,90,Individual1018,L,0.9975212478233336
22,90,Individual9051,L,0.8646647167633873
22,90,Individual733,L,0.0024726079643130304
22,90,Individual8664,L,0.8646647167633873
22,90,Individual2333,L,0.9975212478233336
22,90,Individual1099,L,0.9975212478233336
22,90,Individual227,L,0.9975212478233336
22,90,Individual5096,L,0.8646647167633873
22,90,Individual2454,L,0.8646647167633873
22,90,Individual8610,L,0.6321205588285577
22,90,Individual3671,L,0.6321205588285577
22,91,Individual2596,L,0.9975212478233336
22,91,Individual931,L,0.9975212478233336
22,91,Individual769,L,0.8646647167633873
22,91,Individual8213,L,0.9975212478233336
22,91,Individual5321,L,0.8646647167633873
22,91,Individual919,L,0.3180923728035784
22,91,Individual8631,L,0.9975212478233336
22,91,Individual2407,L,0.8646647167633873
22,91,Individual5257,L,0.8646647167633873
22,91,Individual7430,L,0.9975212478233336
22,91,Individual3482,L,0.8646647167633873
22,91,Individual7205,L,0.950212931632136
22,91,Individual1011,L,0.8646647167633873
22,91,Individual3290,L,0.8646647167633873
22,91,Individual4367,L,0.9975212478233336
22,91,Individual2847,L,0.950212931632136
22,91,Individual238,L,0.8646647167633873
22,91,Individual260,L,0.9975212478233336
22,91,Individual1474,L,0.11701964434787852
22,91,Individual503,L,0.8646647167633873
22,91,Individual8754,L,0.9975212478233336
22,91,Individual2229,L,0.8646647167633873
22,91,Individual5091,L,0.950212931632136
22,91,Individual8365,L,0.9975212478233336
22,91,Individual2008,L,0.950212931632136
22,91,Individual4698,L,0.950212931632136
22,91,Individual6363,L,0.9975212478233336
22,91,Individual8931,L,0.9975212478233336
22,91,Individual5734,L,0.11701964434787852
22,91,Individual712,S,0.6321205588285577
22,91,Individual2073,L,0.9975212478233336
22,91,Individual5112,L,0.11701964434787852
22,91,Individual2802,L,0.8646647167633873
22,91,Individual5956,L,0.9975212478233336
22,91,Individual5980,S,0.8646647167633873
22,91,Individual5319,L,0.950212931632136
22,91,Individual2488,L,0.950212931632136
22,91,Individual4341,L,0.9975212478233336
22,91,Individual8152,L,0.8646647167633873
22,91,Individual2832,L,0.9975212478233336
22,91,Individual1609,L,0.8646647167633873
22,91,Individual4243,S,0.8646647167633873
22,91,Individual3145,L,0.11701964434787852
22,91,Individual7958,S,0.950212931632136
22,91,Individual1871,L,0.9975212478233336
22,91,Individual8566,L,0.8646647167633873
22,91,Individual4882,L,0.9975212478233336
22,91,Individual624,L,0.8646647167633873
22,91,Individual7944,L,0.8646647167633873
22,91,Individual1715,S,0.8646647167633873
22,91,Individual8205,L,0.3180923728035784
22,91,Individual1427,L,0.950212931632136
22,91,Individual3240,S,0.6321205588285577
22,91,Individual1365,L,0.8646647167633873
22,91,Individual54,L,0.9975212478233336
22,91,Individual2197,L,0.950212931632136
22,91,Individual5695,S,0.11701964434787852
22,91,Individual517,L,0.8646647167633873
22,91,Individual6122,L,0.950212931632136
22,91,Individual3264,L,0.950212931632136
22,91,Individual965,Ip,0.9975212478233336
22,91,Individual8924,L,0.9975212478233336
22,91,Individual1729,L,0.8646647167633873
22,91,Individual4522,S,0.8646647167633873
22,91,Individual6524,L,0.9975212478233336
22,91,Individual6571,S,0.950212931632136
22,91,Individual5368,L,0.9975212478233336
22,91,Individual3012,L,0.9975212478233336
22,91,Individual2408,L,0.6321205588285577
22,91,Individual1529,L,0.950212931632136
22,91,Individual7948,L,0.9975212478233336
22,91,Individual7751,S,0.6321205588285577
22,91,Individual2242,L,0.950212931632136
22,91,Individual8445,L,0.9975212478233336
22,91,Individual5021,L,0.8646647167633873
22,91,Individual4439,S,0.8646647167633873
22,91,Individual283,L,0.9975212478233336
22,91,Individual823,L,0.9975212478233336
22,91,Individual8008,L,0.9975212478233336
22,91,Individual2865,L,0.8646647167633873
22,91,Individual5644,L,0.9975212478233336
22,91,Individual1913,L,0.9975212478233336
22,91,Individual8287,L,0.8646647167633873
22,91,Individual5440,L,0.9975212478233336
22,91,Individual6700,L,0.8646647167633873
22,91,Individual8704,L,0.9975212478233336
22,91,Individual706,L,0.8646647167633873
22,91,Individual4417,L,0.950212931632136
22,91,Individual4644,L,0.9975212478233336
22,91,Individual7975,S,0.8646647167633873
22,91,Individual2187,L,0.9975212478233336
22,91,Individual4133,L,0.9975212478233336
22,91,Individual8458,S,0.8646647167633873
22,91,Individual4380,L,0.8646647167633873
22,91,Individual8221,L,0.6321205588285577
22,91,Individual5175,L,0.8646647167633873
22,91,Individual4550,L,0.9975212478233336
22,91,Individual3402,L,0.8646647167633873
22,91,Individual2913,L,0.9975212478233336
22,91,Individual1456,L,0.9975212478233336
22,91,Individual2785,L,0.9975212478233336
22,91,Individual8099,L,0.23254415793482963
22,91,Individual4873,L,0.8646647167633873
22,91,Individual7305,L,0.9975212478233336
22,91,Individual1180,L,0.9975212478233336
22,91,Individual9005,L,0.950212931632136
22,91,Individual7013,L,0.9975212478233336
22,91,Individual7087,L,0.8646647167633873
22,91,Individual4889,L,0.9975212478233336
22,91,Individual9173,L,0.9975212478233336
22,91,Individual6752,L,0.8646647167633873
22,91,Individual8944,L,0.6321205588285577
22,91,Individual4557,L,0.950212931632136
22,91,Individual8005,L,0.9975212478233336
22,91,Individual4360,L,0.950212931632136
22,91,Individual5902,L,0.9975212478233336
22,91,Individual5243,L,0.8646647167633873
22,91,Individual1677,L,0.950212931632136
22,91,Individual4224,L,0.950212931632136
22,91,Individual2110,L,0.04304912136877848
22,91,Individual445,L,0.8646647167633873
22,91,Individual8415,L,0.9816843611112658
22,91,Individual4140,L,0.3180923728035784
22,91,Individual3046,L,0.9975212478233336
22,91,Individual3855,L,0.9975212478233336
22,91,Individual6321,L,0.6321205588285577
22,91,Individual8230,L,0.6321205588285577
22,91,Individual3153,L,0.9975212478233336
22,91,Individual70,L,0.9975212478233336
22,91,Individual8280,L,0.9975212478233336
22,91,Individual8636,L,0.8646647167633873
22,91,Individual1455,L,0.9975212478233336
22,91,Individual3334,S,0.8646647167633873
22,91,Individual1934,L,0.9975212478233336
22,91,Individual6447,L,0.8646647167633873
22,91,Individual396,L,0.6321205588285577
22,91,Individual2513,L,0.950212931632136
22,91,Individual2497,L,0.9975212478233336
22,91,Individual1199,L,0.9975212478233336
22,91,Individual6137,L,0.9975212478233336
22,91,Individual8217,L,0.950212931632136
22,91,Individual8276,L,0.950212931632136
22,91,Individual4608,L,0.9975212478233336
22,91,Individual9047,L,0.04966365856377727
22,91,Individual2997,L,0.9975212478233336
22,91,Individual8572,L,0.9975212478233336
22,91,Individual5130,L,0.8646647167633873
22,91,Individual2185,L,0.9975212478233336
22,91,Individual5000,L,0.9975212478233336
22,91,Individual8125,L,0.9975212478233336
22,91,Individual4788,L,0.3180923728035784
22,91,Individual3137,L,0.3180923728035784
22,91,Individual8896,L,0.950212931632136
22,91,Individual5899,L,0.8646647167633873
22,91,Individual1323,S,0.8646647167633873
22,91,Individual676,L,0.8646647167633873
22,91,Individual8034,L,0.950212931632136
22,91,Individual4605,L,0.9975212478233336
22,91,Individual2884,L,0.950212931632136
22,91,Individual4754,L,0.950212931632136
22,91,Individual6499,L,0.8646647167633873
22,91,Individual8684,L,0.8646647167633873
22,91,Individual1144,S,0.23254415793482963
22,91,Individual4676,L,0.11701964434787852
22,91,Individual2892,L,0.9975212478233336
22,91,Individual818,L,0.8646647167633873
22,91,Individual1239,L,0.950212931632136
22,91,Individual6742,L,0.8646647167633873
22,91,Individual3082,L,0.8646647167633873
22,91,Individual655,L,0.9975212478233336
22,91,Individual3861,L,0.9975212478233336
22,91,Individual5231,S,0.6321205588285577
22,91,Individual6071,S,0.8646647167633873
22,91,Individual8725,L,0.8646647167633873
22,91,Individual2762,L,0.8646647167633873
22,91,Individual1157,S,0.6321205588285577
22,91,Individual7132,S,0.8646647167633873
22,91,Individual2336,S,0.8646647167633873
22,91,Individual5782,L,0.9975212478233336
22,91,Individual4937,S,0.23254415793482963
22,91,Individual304,L,0.9975212478233336
22,91,Individual6908,L,0.6321205588285577
22,91,Individual5494,L,0.9975212478233336
22,91,Individual3436,L,0.9975212478233336
22,91,Individual8622,L,0.8646647167633873
22,91,Individual3235,L,0.950212931632136
22,91,Individual4254,L,0.9975212478233336
22,91,Individual8248,L,0.9975212478233336
22,91,Individual2562,L,0.950212931632136
22,91,Individual270,L,0.9975212478233336
22,91,Individual1975,L,0.8646647167633873
22,91,Individual1542,L,0.950212931632136
22,91,Individual5901,L,0.950212931632136
22,91,Individual7572,L,0.8646647167633873
22,91,Individual4532,L,0.8646647167633873
22,91,Individual5876,L,0.9975212478233336
22,91,Individual2347,L,0.9975212478233336
22,91,Individual1142,L,0.9975212478233336
22,91,Individual639,S,0.8646647167633873
22,91,Individual156,L,0.9975212478233336
22,91,Individual5463,L,0.9975212478233336
22,91,Individual1776,L,0.950212931632136
22,91,Individual6031,L,0.8646647167633873
22,91,Individual1063,L,0.950212931632136
22,91,Individual5227,L,0.8646647167633873
22,91,Individual4790,L,0.950212931632136
22,91,Individual4613,S,0.6321205588285577
22,91,Individual2927,L,0.9975212478233336
22,91,Individual6300,S,0.6321205588285577
22,91,Individual8186,L,0.9975212478233336
22,91,Individual420,L,0.6321205588285577
22,91,Individual6393,L,0.6321205588285577
22,91,Individual4852,L,0.9975212478233336
22,91,Individual6824,L,0.8646647167633873
22,91,Individual2621,L,0.11701964434787852
22,91,Individual8012,L,0.9975212478233336
22,91,Individual6693,L,0.6321205588285577
22,91,Individual2361,L,0.9975212478233336
22,91,Individual4389,L,0.6321205588285577
22,91,Individual777,L,0.8646647167633873
22,91,Individual5703,L,0.8646647167633873
22,91,Individual6256,L,0.8646647167633873
22,91,Individual431,L,0.8646647167633873
22,91,Individual5736,L,0.9975212478233336
22,91,Individual5868,L,0.8646647167633873
22,91,Individual149,L,0.950212931632136
22,91,Individual2779,L,0.9975212478233336
22,91,Individual46,L,0.9975212478233336
22,91,Individual3560,S,0.9816843611112658
22,91,Individual981,L,0.9975212478233336
22,91,Individual1080,L,0.8646647167633873
22,91,Individual7053,S,0.6321205588285577
22,91,Individual5489,L,0.8646647167633873
22,91,Individual2100,L,0.950212931632136
22,91,Individual7578,S,0.6321205588285577
22,91,Individual9126,L,0.8646647167633873
22,91,Individual4904,L,0.9975212478233336
22,91,Individual1173,L,0.3180923728035784
22,91,Individual2259,S,0.9816843611112658
22,91,Individual7703,L,0.9975212478233336
22,91,Individual4845,L,0.6321205588285577
22,91,Individual6997,L,0.6321205588285577
22,91,Individual8866,L,0.8646647167633873
22,91,Individual221,L,0.6321205588285577
22,91,Individual6735,L,0.11701964434787852
22,91,Individual4712,L,0.9975212478233336
22,91,Individual59,L,0.9975212478233336
22,91,Individual8595,L,0.8646647167633873
22,91,Individual7202,L,0.8646647167633873
22,91,Individual5354,L,0.9975212478233336
22,91,Individual6596,L,0.950212931632136
22,91,Individual1946,L,0.8646647167633873
22,91,Individual6508,S,0.8646647167633873
22,91,Individual8552,L,0.950212931632136
22,91,Individual4310,L,0.6321205588285577
22,91,Individual5382,L,0.9975212478233336
22,91,Individual9133,L,0.6321205588285577
22,91,Individual1641,L,0.9975212478233336
22,91,Individual8576,L,0.9975212478233336
22,91,Individual4745,L,0.8646647167633873
22,91,Individual1421,L,0.9975212478233336
22,91,Individual6681,L,0.950212931632136
22,91,Individual3507,L,0.8646647167633873
22,91,Individual3160,L,0.950212931632136
22,91,Individual8202,L,0.8646647167633873
22,91,Individual4466,L,0.8646647167633873
22,91,Individual7318,L,0.8646647167633873
22,91,Individual5234,S,0.04304912136877848
22,91,Individual3179,S,0.8646647167633873
22,91,Individual2784,L,0.8646647167633873
22,91,Individual7663,L,0.6321205588285577
22,91,Individual2546,L,0.8646647167633873
22,91,Individual3760,L,0.9975212478233336
22,91,Individual2719,L,0.9975212478233336
22,91,Individual2082,L,0.8646647167633873
22,91,Individual4943,L,0.8646647167633873
22,91,Individual7920,L,0.3180923728035784
22,91,Individual2633,L,0.8646647167633873
22,91,Individual7823,L,0.950212931632136
22,91,Individual8454,L,0.8646647167633873
22,91,Individual1925,L,0.9975212478233336
22,91,Individual8920,L,0.8646647167633873
22,91,Individual5156,S,0.9975212478233336
22,91,Individual7418,L,0.8646647167633873
22,91,Individual7490,L,0.9975212478233336
22,91,Individual2119,S,0.23254415793482963
22,91,Individual5974,L,0.9975212478233336
22,91,Individual5798,L,0.9975212478233336
22,91,Individual4552,L,0.9975212478233336
22,91,Individual7008,L,0.9975212478233336
22,91,Individual8769,L,0.8646647167633873
22,91,Individual2118,L,0.11701964434787852
22,91,Individual5805,L,0.950212931632136
22,91,Individual2987,L,0.9975212478233336
22,91,Individual5879,L,0.9975212478233336
22,91,Individual3597,L,0.8646647167633873
22,91,Individual3670,L,0.23254415793482963
22,91,Individual4344,L,0.9975212478233336
22,91,Individual6620,L,0.9975212478233336
22,91,Individual1397,L,0.11701964434787852
22,91,Individual5401,L,0.8646647167633873
22,91,Individual1761,L,0.9975212478233336
22,91,Individual9168,L,0.9975212478233336
22,91,Individual3328,L,0.9975212478233336
22,91,Individual2117,L,0.9975212478233336
22,91,Individual1050,L,0.6321205588285577
22,91,Individual2200,L,0.8646647167633873
22,91,Individual5940,S,0.8646647167633873
22,91,Individual5132,L,0.950212931632136
22,91,Individual7998,L,0.8646647167633873
22,91,Individual2476,L,0.9975212478233336
22,91,Individual1904,L,0.9975212478233336
22,91,Individual4025,L,0.8646647167633873
22,91,Individual3682,L,0.23254415793482963
22,91,Individual538,L,0.9975212478233336
22,91,Individual2011,L,0.8646647167633873
22,91,Individual2484,L,0.9975212478233336
22,91,Individual2635,S,0.6321205588285577
22,91,Individual8778,L,0.8646647167633873
22,91,Individual3546,L,0.950212931632136
22,91,Individual8547,L,0.950212931632136
22,91,Individual4680,L,0.6321205588285577
22,91,Individual3886,L,0.9975212478233336
22,91,Individual4494,L,0.8646647167633873
22,91,Individual6957,L,0.8646647167633873
22,91,Individual5491,L,0.8646647167633873
22,91,Individual1343,L,0.950212931632136
22,91,Individual1237,L,0.8646647167633873
22,91,Individual237,L,0.9975212478233336
23,92,Individual7653,L,0.9975212478233336
23,92,Individual4947,L,0.950212931632136
23,92,Individual5731,L,0.8646647167633873
23,92,Individual2973,L,0.9975212478233336
23,92,Individual1982,L,0.9975212478233336
23,92,Individual1987,L,0.9975212478233336
23,92,Individual6911,L,0.8646647167633873
23,92,Individual4761,L,0.9975212478233336
23,92,Individual9025,L,0.11701964434787852
23,92,Individual8775,L,0.6321205588285577
23,92,Individual7302,L,0.8646647167633873
23,92,Individual6565,L,0.8646647167633873
23,92,Individual4476,L,0.9975212478233336
23,92,Individual6525,L,0.950212931632136
23,92,Individual8765,L,0.950212931632136
23,92,Individual6948,L,0.6321205588285577
23,92,Individual8137,L,0.9975212478233336
23,92,Individual2432,Ip,0.9975212478233336
23,92,Individual3450,L,0.8646647167633873
23,92,Individual5607,L,0.9975212478233336
23,92,Individual1333,L,0.8646647167633873
23,92,Individual4715,L,0.3180923728035784
23,92,Individual8795,L,0.8646647167633873
23,92,Individual7556,L,0.950212931632136
23,92,Individual7214,L,0.950212931632136
23,92,Individual6966,L,0.8646647167633873
23,92,Individual4797,L,0.9975212478233336
23,92,Individual3176,L,0.9975212478233336
23,92,Individual5670,L,0.9975212478233336
23,92,Individual1727,L,0.8646647167633873
23,92,Individual6929,L,0.950212931632136
23,92,Individual692,L,0.11701964434787852
23,92,Individual2295,L,0.6321205588285577
23,92,Individual6428,L,0.8646647167633873
23,92,Individual377,L,0.8646647167633873
23,92,Individual4446,L,0.8646647167633873
23,92,Individual3862,L,0.8646647167633873
23,92,Individual1829,L,0.9975212478233336
23,92,Individual4174,S,0.6321205588285577
23,92,Individual2755,L,0.950212931632136
23,92,Individual6202,L,0.9975212478233336
23,92,Individual3878,L,0.8646647167633873
23,92,Individual5656,S,0.6321205588285577
23,92,Individual8139,L,0.9975212478233336
23,92,Individual7027,L,0.6321205588285577
23,92,Individual7411,L,0.950212931632136
23,92,Individual6765,L,0.950212931632136
23,92,Individual4146,S,0.3180923728035784
23,92,Individual4427,L,0.9975212478233336
23,92,Individual2336,S,0.11701964434787852
23,92,Individual9185,S,0.8646647167633873
23,92,Individual8794,L,0.8646647167633873
23,92,Individual9196,L,0.11701964434787852
23,92,Individual2119,L,0.11701964434787852
23,92,Individual7458,L,0.950212931632136
23,92,Individual6187,S,0.6321205588285577
23,92,Individual6411,L,0.950212931632136
23,92,Individual691,L,0.950212931632136
23,92,Individual870,L,0.9816843611112658
23,92,Individual7350,L,0.8646647167633873
23,92,Individual4719,L,0.8646647167633873
23,92,Individual6508,L,0.11701964434787852
23,92,Individual7923,S,0.6321205588285577
23,92,Individual8565,L,0.8646647167633873
23,92,Individual3868,L,0.9975212478233336
23,92,Individual5450,L,0.950212931632136
23,92,Individual8521,L,0.8646647167633873
23,92,Individual530,L,0.9975212478233336
23,92,Individual794,L,0.9975212478233336
23,92,Individual4384,L,0.8646647167633873
23,92,Individual6174,L,0.8646647167633873
23,92,Individual6514,L,0.9975212478233336
23,92,Individual6671,L,0.9975212478233336
23,92,Individual1839,L,0.8646647167633873
23,92,Individual4112,S,0.23254415793482963
23,92,Individual8399,S,0.6321205588285577
23,92,Individual2280,L,0.950212931632136
23,92,Individual872,L,0.9975212478233336
23,92,Individual1326,L,0.950212931632136
23,92,Individual796,L,0.8646647167633873
23,92,Individual6753,L,0.950212931632136
23,92,Individual7597,L,0.8646647167633873
23,92,Individual684,L,0.8646647167633873
23,92,Individual6869,L,0.8646647167633873
23,92,Individual5990,L,0.11701964434787852
23,92,Individual5617,L,0.8646647167633873
23,92,Individual3113,L,0.9975212478233336
23,92,Individual633,L,0.8646647167633873
23,92,Individual8687,L,0.6321205588285577
23,92,Individual3746,L,0.8646647167633873
23,92,Individual8507,L,0.9975212478233336
23,92,Individual6430,L,0.950212931632136
23,92,Individual7077,L,0.950212931632136
23,92,Individual5234,L,0.005826065033530952
23,92,Individual3057,L,0.6321205588285577
23,92,Individual4432,L,0.950212931632136
23,92,Individual1701,S,0.8646647167633873
23,92,Individual5585,L,0.8646647167633873
23,92,Individual3329,L,0.950212931632136
23,92,Individual143,L,0.9975212478233336
23,92,Individual2314,L,0.9975212478233336
23,92,Individual1019,L,0.9975212478233336
23,92,Individual5632,L,0.9975212478233336
23,92,Individual6845,L,0.08554821486874875
23,92,Individual3732,L,0.9975212478233336
23,92,Individual6691,L,0.8646647167633873
23,92,Individual3479,L,0.8646647167633873
23,92,Individual893,S,0.8646647167633873
23,92,Individual5796,L,0.8646647167633873
23,92,Individual2010,L,0.8646647167633873
23,92,Individual8078,L,0.9975212478233336
23,92,Individual1229,L,0.9975212478233336
